ID,BARCODE,BRAND_CODE,CPG_ID,CATEGORY,CATEGORY_CODE,NAME,ROMANCE_TEXT,RELATED_BRAND_IDS
5fbc4c9f2455c91ffd06751a,511111007579,BALL PARK,53e10d6368abd3c7065097cc,Bread & Bakery,BREAD_AND_BAKERY,Ball Park,"Ball Park Buns are for celebrating the things that matter most – fun, friends and family. With its great taste and soft texture, Ball Park makes any hamburger and hot dog taste better – and always make the crowd go wild!",
585a965be4b03e62d1ce0e7c,511111601722,FRITOS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Fritos,"The popularity of FRITOS® corn chips puts this iconic snack in a class of its own. From small towns and family barbecues to parties in the big city, this classic snack is still satisfying fans after more than 80 years. A PepsiCo brand.",585a9686e4b03e62d1ce0e81 : 585a970ee4b03e62d1ce0e91 : 585a9720e4b03e62d1ce0e94
592486bfe410d61fcea3d13a,511111700692,SUAVE,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,Suave,"All of the substance, none of the fluff. Suave hair and body products are quality products that don't cost a fortune, because quality shouldn't be a luxury. A Unilever brand. ",592486bde410d61fcea3d125 : 592486bee410d61fcea3d128 : 592486bfe410d61fcea3d139
633c2d9580dcfd672a5eb794,511111215547,EL MONTEREY,633c2d7f80dcfd672a5eb793,Frozen,FROZEN,El Monterey,,
5f4fc3a7ac99f03f183c8e1c,511111007418,SWISS MISS,5e825d64f221c312e698a62a,Beverages,BEVERAGES,Swiss Miss®,"Rich and creamy, Swiss Miss is the original hot cocoa you first fell in love with.",
5db9f97f1dda2c3e1416aea2,511111606215,FRUIT BY THE FOOT,6233966e8942a67af4934aa1,Snacks,SNACKS,Fruit by the Foot,"Made with real fruit, Fruit by the Foot is colorful, peelable snacking fun. A low-fat treat that provides an excellent source of Vitamin C, Fruit by the Foot delivers the intense flavor and bright colors that kids love.",5887a372e4b02187f85cdad9
606325544b49975cc0ad94ae,511111509110,HERSHEYS,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Hershey's,"There’s happy, and then there’s HERSHEY’S Happy. These HERSHEY’S Chocolate Bars makes life delicious. Unwrap a bar, break off a piece, savor and repeat.",
57d96112e4b0ac389136a2b8,511111102335,ORE-IDA,53e10d6368abd3c7065097cc,Frozen,FROZEN,Ore-Ida,"Win at dinner time with the best potato dishes in America. From cripsy golden fries to the world famous Tater Tot Potatoes, Ore-Ida delivers the best. Try the full range of dishes to compliment any meal.",
5332fa08e4b03c9a25efd1d8,511111903130,,5332f5f2e4b03c9a25efd0aa,,,Frosted Flakes,,
5afda201e4b0c11cfecd49f7,511111804482,LATE JULY,5a734034e4b0d58f376be874,Snacks,SNACKS,Late July,"Late July is the sweet spot of summer. It's a moment in time when life is simple, pure & good. It's also our name and philosophy of our snack making. We care deeply about using organic and non-GMO ingredients and making chips for everyone at the party.",
62f522032e94a20f3d9fbd2f,511111914983,SNICKERS,62f51f6f02d87153442246a2,Candy & Chocolate,CANDY_AND_CHOCOLATE,SNICKERS®,"You Are Not You When You're Hungry. Maybe you just need a SNICKERS®. Packed with roasted peanuts, nougat, caramel and milk chocolate, SNICKERS® bars handle your hunger so you can handle things that don't relate to hunger at all. ",62f521b702d87153442246a9 : 62f521f302d87153442246ab : 62f5220c2e94a20f3d9fbd30
5332f5f5e4b03c9a25efd0b1,511111203995,MINUTE MAID,53e10d6368abd3c7065097cc,Beverages,BEVERAGES,Minute Maid,,
613f75f093669e7edadaff19,511111311416,CLIF KID,613f75d3276007374fd751b1,Snacks,SNACKS,Clif Kid,,
61d861255806c5140572e818,511111211952,CVS,615f1f185c23681bead7b195,Retailers,RETAILERS,CVS,Care for the whole you! Everything from sneezes and sprains to convenient counseling and treatments.,61d861255806c5140572e818
6047a3722455c97b314d3867,511111708476,BARILLA,5f32f5162455c921c66f024a,Grocery,GROCERY,Barilla,"Barilla® has been making delicious Italian pastas and sauces from simple, quality ingredients for over 140 years",5fda7a462455c9689e43fc46 : 60c7b4c637e7f639aafff272 : 5fbc4cadac99f007b792c202
5a0218cae4b00efe02b02a59,511111100577,Q-TIPS,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,Q-TIPS,High quality Q-tips cotton swabs are made from 100% pure cotton and perfect for a variety of uses. A Unilever brand.,5a02188be4b00d6a5ccb394d : 5a02196ce4b00efe02b02a5a : 592486bfe410d61fcea3d140
60622ff24b49975cc0ad94a9,511111208976,KIND,600f0f1dac99f004d19ade26,Frozen,FROZEN,KIND,,
5e343ea9c03f1f5c7ef0f0ae,511111406419,LOREAL PARIS HAIR COLOR,5de81f031dda2c7e4515635b,Beauty,BEAUTY,L'Oréal Paris Hair Color,"L'Oréal Paris Hair Color helps women feel their worth by creating their perfect hair color shade, whether it’s covering up grays or finding that perfect pop of color!
",5e344016c03f1f5c7ef0f0af : 5e3441c5c03f1f5c7ef0f0b0 : 623098761fdba206dfa71f37
585a964ce4b03e62d1ce0e7a,511111301745,CRACKER JACK,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Cracker Jack,"The CRACKER JACK® brand has been an American favorite for 120 years. The delicious blend of caramel coated popcorn and peanuts is just as good as you remember. And, as if a tasty snack weren’t enough, who can forget the thrill of opening the surprise inside? A PepsiCo brand.",5d6027f46d5f3b23d1bc7906 : 585a963ce4b03e62d1ce0e78 : 5887a372e4b02187f85cdad9
60d4d78ec1c99202a7cbef2e,511111410201,MANISCHEWITZ,60ba59e1ec891a72cdbb077b,Wine,WINE,MANISCHEWITZ®,"Manischewitz is a name steeped in tradition, and our commitment to tradition is reflected in our work and our wine. For over 60 years, Manischewitz has provided high quality Kosher wines, and has been an integral part of family gatherings and holiday celebrations for generations.",60c7ba122383023f915e7bfe : 60c7c00f2383023f915e7bff : 60d4e094c1c99202a7cbef2f
6078a6365d68c81edd113b28,511111009610,COLGATE TOOTHPASTE,6078a51e5d68c81edd113b27,Oral Care,ORAL_CARE,Colgate Toothpaste,"Colgate® toothpastes make it easy to choose care that fits any age, condition, and smile. Find the one that is right for you.",6078a57d610ea856917246da : 6078a5d4610ea856917246db : 592486bee410d61fcea3d128
60e89539748cd71a17e20660,511111611110,ARNOLD BROWNBERRY OROWEAT,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,Arnold Brownberry Oroweat Bread,"Arnold® Brownberry® Oroweat® Sliced Breads, our goal is to inspire Americans to live healthy, balanced lives across generations. We are committed to making a positive impact by using real ingredients and no artificial preservatives, colors or flavors and implementing sustainable baking practices.",6047a3e0ac99f04b80c64c44 : 5fbc4c3fac99f007b792c200 : 5fbe6d41ac99f007b792c20a
5332f7ace4b03c9a25efd13b,511111303503,,5332f7a7e4b03c9a25efd134,,,Bacardi,,
58861c7e4e8d0d20bc42c4e3,511111601395,MILLER HIGH LIFE,5332f709e4b03c9a25efd0f1,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Miller High Life,"Miller High Life, known as the Champagne of Beers, is a quintessentially classic American-style lager. Created in 1903, Miller High Life continues to be faithfully brewed as a golden pilsner, utilizing light-stable galena hops from the Pacific Northwest and a select combination of malted barley.",5332f709e4b03c9a25efd0f0 : 57e5823ce4b0ac389136a312 : 57e5810ce4b0ac389136a307
6047a361ac99f04b80c64c42,511111208464,BANZA,5ffdb67fac99f050397faf1c,,,Banza,,
60357b2cac99f010d5dfac70,511111308201,JAMESON,602186b82455c91734ff7a71,Spirits,SPIRITS,Jameson®,"Jameson Irish Whiskey is a blended Irish whiskey. What’s that we hear you say? Well first we take the best of pot still and fine grain whiskeys. Then we triple distill them - not because we have to, because we want to as it gives it its signature smoothness. Last, we age them in oak casks for 4yrs. ",60357fdfac99f010d5dfac73 : 60358190ac99f010d5dfac74 : 603582b4ac99f010d5dfac75
60a6ad6f553b224878ff6c08,511111309802,SENTRY,602bd8362455c91f3f7ae809,Retailers,RETAILERS,SENTRY,,
5332f7c8e4b03c9a25efd148,511111403401,CASCADIAN FARM,5332f5f3e4b03c9a25efd0ae,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Cascadian Farm,"Always organic. Never ordinary. Delicious, uncomplicated food comes from what Mother Nature has already perfected: wholesome, organic ingredients. A General Mills brand.",623a04c7f8c6036ac2badd49 : 5daf3365a60b87376833e35b : 5daf35a8a60b87376833e35d
6047a38a2455c97b314d3868,511111908487,BROWNIE BRITTLE,5ea70a52ac99f064b8c2740b,Snacks,SNACKS,Brownie Brittle®,"Imagine the crispy edge of a freshly baked brownie. Now imagine an entire bag full of those delicious pieces! The entire Brownie Brittle family is excited to continue to add to our line of classic flavors, like Chocolate Chip and Salted Caramel – to include gluten free, nut free, and Keto options- to ensure there is something for everyone to enjoy. We like to say, whether you’re sharing with family and friends, or indulging on your own, Brownie Brittle has the edge on brownies.",
588b9f8fe4b02187f85cdada,511111501107,PLANTERS,53e10d6368abd3c7065097cc,Snacks,SNACKS,Planters,"A snack for any craving. Whether you are craving salted, unsalted, dry roasted, honey roasted, whole nuts, half nuts, peanuts, mixed nuts, Planters has you covered.",
5d66d9016d5f3b6188d4f04a,511111305354,BUBLY,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Bubly Sparkling Water,"Available in 12 flavors, Bubly sparkling water pairs crisp, sparkling water with natural fruit flavors to provide a delicious taste with no calories, no sweeteners, all smiles. A PepsiCo brand.",5d66dd526d5f3b6188d4f04f : 585a9686e4b03e62d1ce0e81 : 585a972de4b03e62d1ce0e96
592486bde410d61fcea3d127,511111800873,DEGREE,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,Degree,"Discover Degree's full range of deodorants & antiperspirants. Degree products are intelligently designed to work as hard as you do. Whether you're scaling a mountain, running for the bus,presenting to your boss, or going on a date, you can be confident of the best sweat protection. A Unilever brand.",592486bde410d61fcea3d120 : 592486bee410d61fcea3d129 : 592486bfe410d61fcea3d13a
6047a306ac99f04b80c64c41,511111508441,KODIAK CAKES,53e10d6368abd3c7065097cc,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Kodiak Cakes,,
606329944b49975cc0ad94af,511111809180,REESES,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,REESE'S,"The classic combination of chocolate and peanut butter, REESE'S Peanut Butter Cups are the perfect companion.",
592486bee410d61fcea3d12c,511111900825,HELLMANNS BEST FOODS,5332f5f6e4b03c9a25efd0b4,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Hellmann's/Best Foods Mayo,"Bring out the Hellmann's and bring out the best. Hellmann's is made with 100% cage-free eggs and real, quality ingredients. A Unilever brand.",592486bee410d61fcea3d130 : 5f19cc962455c943622ea632
5a5d1acce4b0db471c2d0421,511111100416,NUT HARVEST,53e10d6368abd3c7065097cc,Snacks,SNACKS,NUT HARVEST,,
5332fa08e4b03c9a25efd1d9,511111403128,,5332f5f2e4b03c9a25efd0aa,,,Raisin Bran,,
585a9686e4b03e62d1ce0e81,511111601678,LAYS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Lay's,"Wherever celebrations and good times happen, the LAY'S® brand will be there just as it has been for more than 75 years. With flavors almost as rich as our history, we have a chip or crisp flavor guaranteed to bring a smile on your face. A PepsiCo brand.",5887a372e4b02187f85cdad9 : 585a96f5e4b03e62d1ce0e8d : 585a9720e4b03e62d1ce0e94
5332f9fce4b03c9a25efd1cd,511111003199,,5332f5f2e4b03c9a25efd0aa,,,Honey Smacks,,
624726aa1a46e9334acdfad9,511111613190,SUPERBIRD,53e10d6368abd3c7065097cc,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Superbird,"Superbird Free is a full-flavor, high-quality handcrafted tequila and soda in a can, made with Tequila Reposado for a superior crisp and refreshing taste.",5332f7eee4b03c9a25efd15e : 5a5d10b5e4b06ba572cf2497 : 603fdc112455c97b314d3862 : 5e7537244f392912df7c86d0
5f4fa717ac99f03f183c8e15,511111907237,KID CUISINE,5e825d64f221c312e698a62a,Frozen,FROZEN,Kid Cuisine®,"Kid Cuisine serves up kids’ all-time favorites, many with full servings of vegetables. With these easy meals, you'll be choosing dishes that will satisfy your kids.",
5f4fb2f62455c929365b5ff1,511111907398,SLIM JIM,5e825d64f221c312e698a62a,Snacks,SNACKS,Slim Jim®,"Fearlessly flavorful and made for munchin’, Slim Jims are the ideal snack for any occasion. Try Slim Jim Sticks, Meat & Cheese, Jerky, Pork Rinds, and more!",
6063285007f65f72b5aadd3c,511111109167,MOUNDS,59ba6feae4b092b29c16734d,Candy & Sweets,CANDY_AND_SWEETS,Mounds,"MOUNDS Candy Bars are indescribably delicious. Decadent coconut wrapped in rich, dark chocolate. Need we say more?",
53501d29b9237fd7718f9e16,511111802846,DIGIORNO,53e10d6368abd3c7065097cc,Grocery,GROCERY,Digiorno,,
57e5823ce4b0ac389136a312,511111702221,ICEHOUSE,5332f709e4b03c9a25efd0f1,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Icehouse,"Icehouse beer, ice brewed for a bolder, never watered-down taste you can enjoy in every sip.",5332f709e4b03c9a25efd0f0 : 57e5810ce4b0ac389136a307 : 58861c7e4e8d0d20bc42c4e3
5dc2d9d4a60b873d6b0666d2,511111206330,DIPPIN DOTS,53e10d6368abd3c7065097cc,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Dippin Dots Cereal,"Finally, you can eat Dippin' Dots for breakfast with Dippin' Dots cereal! It's the sweetest way to start your day.",5daf2baea60b87376833e359 : 592486bee410d61fcea3d12f
585b0b23e4b03e62d1ce0e99,511111101451,QUAKER,60ac067b9b6e385567eee852,Breakfast & Cereal,BREAKFAST_AND_CEREAL,Quaker,Quaker is serving up wholesome goodness in delicious ways. ,
5a8c344ae4b0ccf165fac9e5,511111704140,PREGO,5a734034e4b0d58f376be874,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Prego,"Classic Italian pasta sauces, with sweet vine-ripened tomoatoes and savory Italian seasonings you can taste in every bite. Try Prego's broad array of tomato, alfredo, cooking, and pizza sauces.",
57ebbed8e4b0ac389136a32e,511111402190,CLASSICO,53e10d6368abd3c7065097cc,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Classico,"We make it like you'd make it. Italian-inspired pasta sauces made vine-ripened tomatoes, aromatic cheeses, olive oil, and the best herbs and spices to complement each distinct flavor. Try the full selection of red, alfredo, pesto, and pizza sauces.",
5afda18ee4b0c11cfecd49f5,511111104469,LANCE,5a734034e4b0d58f376be874,Snacks,SNACKS,Lance,Lance cookies and crackers are a great snack on the go for kids and adults alike. ,
60edba42884bd17c1c6aebd6,511111311133,LYSOL NEUTRA-AIR,53e10d6368abd3c7065097cc,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,LYSOL® NEUTRA-AIR,"Lysol® Neutra-Air has the dual benefit of eliminating odor-causing bacteria and killing 99.9% of germs when used as directed on hard surfaces, while deodorizing and freshening the air in one convenient bottle. ",5f23088eac99f0350c8bf1d9 : 5f2309ecac99f0350c8bf1da : 5f230a6cac99f0350c8bf1db
53554c847a010fd9f8db0ed6,511111802792,MILLER LITE,5332f709e4b03c9a25efd0f1,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Miller Lite,"Miller Lite is the original lite beer. Introduced in 1975, Miller Lite is brewed to be a great tasting beer that just happens to be light, not a lesser version of a full-calorie beer. Miller Lite remains the original, brewed for more taste than other light beers, with just 96 calories. ",5332f709e4b03c9a25efd0f0 : 6047eb232455c97b314d386e : 58861c7e4e8d0d20bc42c4e2
5f60ef9c2455c931b0824d65,511111607465,GERBER BABY FOOD,5f46a694ac99f01d52a57acf,Baby,BABY,Gerber Baby Food,"Introduce your little one to the goodness of fruits, veggies and other wholesome ingredients with Gerber. From pouches to snacks, our products are lovingly made and quality tested, all before they are good enough to be called Gerber®",5bd200fc965c7d66d92731eb : 5bd2011f90fa074576779a17 : 5d6419346d5f3b23d1bc790e
6047a3e0ac99f04b80c64c44,511111708520,ENTENMANNS,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,Entenmann's Sweet Baked Goods,"For over 120 years, Entenmann’s® has been creating family traditions with a wide variety of delicious baked goods, including crumb cakes, donuts, Little Bites® and more.  With Entenmann’s® fresh-baked products “Everyone’s Got a Favorite”…what’s yours?",60e89539748cd71a17e20660 : 5fbc4c3fac99f007b792c200 : 60b684b3fe9f712ed75b1fd5
631fb79bd562183ffbec212e,511111315445,MARS WRIGLEY VARIETY PACK,62f51f6f02d87153442246a2,Candy & Chocolate,CANDY_AND_CHOCOLATE,MARS WRIGLEY VARIETY,"Halloween it like you mean it with the Mars Chocolate Variety Pack. Enjoy SNICKERS®, MILKY WAY®, 3 MUSKETEERS®, MILKY WAY® MIDNIGHT Caramel and Dark Chocolate and TWIX® Cookie Bars. This bag holds 135 pieces of candy, so you can share the fun all spooky season long. Fill up your candy bowl and have a spooktacular Halloween!",
5fc7ba3f2455c96600b8fa21,511111807773,SAN LUIS,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,San Luis Bread,"San Luis Sourdough breads are made through a slow baking process to give it that full sourdough flavor and texture. Baked with simple ingredients, no preservatives, and being non-GMO Project Verified, San Luis breads deliver great tasting, authentic California sourdough.",60e89539748cd71a17e20660 : 5fbe6d41ac99f007b792c20a : 60b684b3fe9f712ed75b1fd5
62f522262e94a20f3d9fbd31,511111815013,SKITTLES,62f51f6f02d87153442246a2,Candy & Chocolate,CANDY_AND_CHOCOLATE,SKITTLES®,"Enjoy the jolt of the never-the-same rainbow experience with SKITTLES®. Every pack gives you a chance to TASTE THE RAINBOW® with strawberry, lime, grape, lemon and orange flavors. ",62f5221a02d87153442246ac : 62f5223202d87153442246ad
57ebc003e4b0ac389136a333,511111502142,GREY POUPON,53e10d6368abd3c7065097cc,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Grey Poupon,The original gourmet mustard. There 's always an occasion to spread good taste with Grey Poupon mustard. ,
5332fa7ae4b03c9a25efd229,511111402961,FANTA,53e10d6368abd3c7065097cc,Beverages,BEVERAGES,Fanta,,
6037fc092455c97b314d385f,511111808374,NYX PROFESSIONAL MAKEUP,5de81f031dda2c7e4515635b,Beauty,BEAUTY,NYX Professional Makeup,"NYX Professional Makeup is cruelty-free affordable pro-level makeup. We believe in unstoppable self-expression, and have every product to help you live, dream, and experiment with your make-up looks at full volume.",5e343e36c03f1f5c7ef0f0ad : 5e344320c03f1f5c7ef0f0b1 : 5e343ec6d4e2bb53d83b5b53
5e7226129c50da1291a6d07c,511111806660,TOTINOS,5332f5f3e4b03c9a25efd0ae,Frozen,FROZEN,Totino's,"Turn snack time up a notch with crispy, delicious Totino’s™ Pizza Rolls™ and Party Pizzas™. Every bite is full of epic pizza flavor that friends and family are sure to love. A General Mills brand. ",605e3639ac99f07c6a80fecf : 5e7225e95d56cb1295f59abc : 6234b341230f103f78a112f6
5e816ef44f392912df7c86d2,511111106715,SCHMIDT'S,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,Schmidt's Soaps,Schmidt's natural soaps are aromatic & free of chemicals like aluminum & SLS. With scents derived from plants & minerals that smell really good.  A Unilever brand. ,592486bee410d61fcea3d128
592486bde410d61fcea3d126,511111000884,COUNTRY CROCK,5e5ea9cc9c50da1291a6d074,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,COUNTRY CROCK ORIGINAL,"Country Crock starts with farm-grown ingredients slow-churned in Kansas to bring that familiar country fresh taste – that your family knows and loves – right to your table.  It’s a rich, creamy, buttery family favorite with no artificial flavors or preservatives. ",592486bee410d61fcea3d12c : 592486bee410d61fcea3d130 : 5d2f6b82a3a01810a2174aed
60d393626de8aa5d82212991,511111810193,GATORADE BARS,53e10d6368abd3c7065097cc,Snacks,SNACKS,Gatorade Bars,,
61004cd89ac8f0018ac10ac6,511111411192,TICONDEROGA,61004cc09ac8f0018ac10ac5,Household,HOUSEHOLD,Ticonderoga,Sharpen their minds and ideas with the World’s Best Pencil. Ticonderoga,5da60859a60b87376833e352 : 5bd2013f965c7d66d92731ec : 629a607a3d1f0934f2b8e304
5332f5fde4b03c9a25efd0bc,511111803959,AQUAFINA,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Aquafina,"Pure water, perfect taste. Aquafina bottled water is rigorously purified to remove all the stuff other bottled waters leave in. Available individually in 20oz and 1L bottles, as well as 24 and 32 packs (16.9 oz bottles). A PepsiCo brand.",5d66d9016d5f3b6188d4f04a : 5d66dd526d5f3b6188d4f04f : 585a9686e4b03e62d1ce0e81
5daf46261dda2c3e1416ae96,511111905967,MOUNTAIN HIGH,5332f5f3e4b03c9a25efd0ae,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Mountain High,"Every tub of Mountain High is distinctively delicious and fresh, no gelatin, no artificial flavors or colors added just simple, wholesome yoghurt made with Real California Milk. A General Mills brand. ",5332f7c8e4b03c9a25efd148 : 5daf472da60b87376833e35e : 5daf35a8a60b87376833e35d : 5daf43251dda2c3e1416ae95
5fbc4c50ac99f007b792c201,511111607533,SARA LEE ARTESANO,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,Sara Lee Artesano Bread,"Sara Lee Artesano Bread is made without high fructose corn syrup and has no artificial colors or flavors because we only want the best for your family. Baked with the goodness you’d expect, Sara Lee Breads offers a delicious variety of freshly baked bread products.",60e89539748cd71a17e20660 : 6047a3e0ac99f04b80c64c44 : 5fbc4c3fac99f007b792c200
62f5213d2e94a20f3d9fbd29,511111314868,EXTRA,62f51f6f02d87153442246a2,Gum & Mints,GUM_AND_MINTS,EXTRA®,"Celebrating life's meaningful connections, one piece at a time. Give EXTRA®, get EXTRA®.

Mars Wrigley. Better Moments Make the World Smile.",62f520e602d87153442246a3 : 62f5212f02d87153442246a5 : 62f5219202d87153442246a7
62bdbd6f2a605c32f1081197,511111714460,DOLE FOODS,62bdbc3e2a605c32f1081196,Grocery,GROCERY,Dole,Sunshine For All®,
6234b341230f103f78a112f6,511111013075,PROGRESSO,5332f5f3e4b03c9a25efd0ae,Grocery,GROCERY,Progresso,"Better ingredients. Better taste. Since our first soup was created in 1949, Progresso has won over hearts with family-style recipes and good-for-you ingredients. A General Mills brand. ",605e3639ac99f07c6a80fecf : 5e7225e95d56cb1295f59abc : 600b63312455c904d4b69d61
5f4fa21f2455c929365b5fe7,511111707202,HUNGRY MAN,5e825d64f221c312e698a62a,Frozen,FROZEN,Hungry-Man®,Hungry-Man frozen dinners are big portion meals packed with protein.,
5332fa75e4b03c9a25efd221,511111303015,DASANI,53e10d6368abd3c7065097cc,Beverages,BEVERAGES,DASANI,,
592486bfe410d61fcea3d140,511111300656,VASELINE,5332f5f6e4b03c9a25efd0b4,Personal Care,PERSONAL_CARE,Vaseline,"Truly healthy skin starts with deep healing moisture. Discover the healing power of Vaseline. Treat your dry and sensative skin with a full array of lotions & moisturizers, oils, lip care, and healing jelly. A Unilever brand.",592486bde410d61fcea3d124 : 5a0218cae4b00efe02b02a59 : 592486bfe410d61fcea3d139
5d66e07da3a018093ab3472d,511111205500,SIERRA MIST,5332f5fbe4b03c9a25efd0ba,Beverages,BEVERAGES,Sierra Mist,Crisp lemon lime refreshment made with real sugar. A PepsiCo brand.,585a963ce4b03e62d1ce0e78 : 5332f603e4b03c9a25efd0be : 5332f5fbe4b03c9a25efd0b9
5e6bbd715d56cb1295f59ab9,511111606581,MOVO,53e10d6368abd3c7065097cc,Wine,WINE,MOVO Wine Spritzers,"MOVO® Wine Spritzers is a modern take on vino, bringing lively refreshment to wine.  With only 100 calories, no sugar added, and gluten free, MOVO® is a fun twist on wine you can feel good about enjoying.",
6283e91b35d18232b41644b3,511111913733,SIMPLY SPIKED,5332f709e4b03c9a25efd0f1,"Beer, Hard Cider & Seltzer",BEER_HARD_CIDER_AND_SELTZER,Simply Spiked,"Simply® Spiked, the only REAL spiked juice beverages. Made with REAL fruit juice from the REAL juice experts",5a5d10b5e4b06ba572cf2497 : 5332f7eee4b03c9a25efd15e : 603fdc112455c97b314d3862 : 5e7537244f392912df7c86d0
5f1aeaabac99f054aeb9e7f0,511111006817,SCOOP AWAY,53e10d6368abd3c7065097cc,Pet,PET,Scoop Away,"Scoop Away cat litter makes cleaning a breeze with dust-free scooping, easy to scoop clumps and 7 days odor control guaranteed ",
60c0eb48d1d25341d4628afd,511111709916,RED GOLD,60c0ea9fd1d25341d4628afc,Grocery,GROCERY,Red Gold ,,
5887a372e4b02187f85cdad9,511111001119,DORITOS,5332f5fbe4b03c9a25efd0ba,Snacks,SNACKS,Doritos,"The DORITOS® brand is all about boldness. If you’re up to the challenge, grab a bag of DORITOS® tortilla chips and get ready to make some memories you won’t soon forget. It’s a bold experience in snacking and beyond. A PepsiCo brand.",585a963ce4b03e62d1ce0e78 : 585a9686e4b03e62d1ce0e81 : 585a9720e4b03e62d1ce0e94
5fbc4cadac99f007b792c202,511111207580,BIMBO,5fbc4c21ac99f007b792c1ff,Bread & Bakery,BREAD_AND_BAKERY,Bimbo Bread and Sweet Baked Goods,"A family owned business since 1945, Bimbo relies on its own recipe to make sure that Moms, Dads, and Kids can get the delicious taste and texture of Bimbo Soft White Bread. Packed with goodness, baked with love.
",60e89539748cd71a17e20660 : 6047a3e0ac99f04b80c64c44 : 5fbc4c3fac99f007b792c200
57d9580ee4b0ac389136a2b6,511111802358,CRACKER BARREL,53e10d6368abd3c7065097cc,Dairy,DAIRY,Cracker Barrel,"The difference is in the cheese: smooth, creamy and full of rich flavor.",
62c4ef4f2a605c32f108119c,511111914495,NEUTROGENA,62c4e6e42a605c32f108119b,Personal Care,PERSONAL_CARE,Neutrogena,#1 Dermatologist Recommended Suncare Brand,61df3359ca4f9a106d2608ae : 62c4ef8faa7ca6249b59e7f6
5aa1b41de4b086c8aad5e096,511111304265,MOMOFUKU,53e10d6368abd3c7065097cc,Condiments & Sauces,CONDIMENTS_AND_SAUCES,MOMOFUKU Sauce,"Ssäm Sauce is a spicy and tangy Korean chili sauce. Variations of Ssäm Sauce have been a staple in the pantry of the Momofuku kitchens throughout the years. momofuku Ssäm Sauce is made with gochujang, a traditional, umami-rich Korean chili paste, as well as miso, sake, soy sauce, and rice vinegar.",
630788142426542ddf3b8e80,511111615095,BUSH'S,630787fa0de442315e95a3ac,Canned Goods & Soups,CANNED_GOODS_AND_SOUPS,Bush's,Bush’s takes flavorful chili to the next level with Bush’s® Chili Beans and Bush’s® Chili Magic. Bush’s Chili Beans are simmered to perfection​ in a rich chili sauce with a unique blend of spices​ infused into every bean to make your best chili even better. And Bush’s Chili Magic makes homemade chili magically easy in 3 simple steps – just add meat and tomatoes and voilà.,5fda7a462455c9689e43fc46 : 626ada6dc54d0446fe40e837 : 626ad06f6d5bf52abce40ab0
602a929a2455c91f3f7ae808,511111808091,GAMESA,60ac067b9b6e385567eee852,Snacks,SNACKS,Gamesa,,
60db33bdc1c99202a7cbef56,511111311065,PANERA BREAD,5f32e84a2455c921c66f0248,Restaurants,RESTAURANTS,Panera Bread,"We are Panera Bread 
And we believe that good food, food you can feel good about, can bring out the best in all of us. Food served in a warm, welcoming environment, by people who care. To us, that’s good eating and that’s why we’re here.",
611a8b48fed38c122fd1686c,511111911302,BLUE BUFFALO,6233966e8942a67af4934aa1,Pet,PET,Blue Buffalo,,
5f1aeb15ac99f054aeb9e7f2,511111906841,HIDDEN VALLEY,5eebc5412455c97a877ef382,Condiments & Sauces,CONDIMENTS_AND_SAUCES,Hidden Valley Original Ranch,"Hidden Valley Original Ranch — the taste that makes your adventures in dipping pizza, wings and chicken tenders oh-so-much better. A bottle on your table is a must.",
